id,ra_hours,dec_degrees,magnitude,bv
31396,6.592743,-36.259398,7.14,0.037
31398,6.592937,-50.296106,7.02,1.184
31408,6.594247,-47.433511,7.41,1.14
31422,6.597452,-16.102764,7.39,-0.04
31423,6.597642,17.200032,7.48,0.024
31426,6.597972,-48.279896,7.44,1.134
31428,6.598278,17.692518,7.26,1.13
31429,6.598344,-36.088632,6.36,0.486
31430,6.59838,-11.374276,7.08,1.071
31431,6.598529,43.705828,6.87,0.976
31439,6.599806,32.290713,7.33,0.138
31440,6.599825,31.47924,6.9,1.626
31443,6.600029,4.498032,6.55,-0.053
31445,6.600591,16.797022,6.73,0.444
31446,6.600623,56.386067,6.56,0.398
31451,6.601218,13.694034,7.22,0.259
31453,6.601504,-24.866123,7.45,1.199
31461,6.602622,-28.835526,7.04,1.017
31467,6.603494,-36.138446,7.23,0.62
31472,6.604186,58.106782,6.61,0.496
31477,6.605387,-26.534836,7.46,1.266
31478,6.605674,-19.492113,7.41,-0.022
31484,6.606347,-18.659904,5.71,0.848
31485,6.606668,59.664475,6.84,0.098
31487,6.607191,6.08319,6.87,-0.066
31488,6.607295,27.278392,6.89,0.646
31489,6.607555,-57.539235,7.16,0.417
31490,6.607628,-50.322759,7.22,0.923
31492,6.607764,-31.886853,6.87,0.366
31493,6.608011,15.750068,7.36,0.25
31499,6.609121,38.4455,5.4,2.773
31503,6.609814,-5.211143,5.52,-0.082
31505,6.610019,33.390552,7.37,1.052
31512,6.611399,-19.255879,3.95,1.037
31514,6.611407,-22.614732,6.35,-0.117
31515,6.611765,23.098046,7.01,-0.114
31518,6.612944,-13.321036,5.95,1.562
31523,6.614243,-41.557141,6.36,1.147
31537,6.617191,-38.146506,6.03,1.03
31540,6.617412,-41.249898,7.32,1.592
31541,6.617591,-28.70619,7.49,0.973
31542,6.617636,5.51939,7.14,0.326
31549,6.618263,-2.179035,7.1,-0.04
31557,6.62051,-36.990651,5.72,-0.112
31562,6.622215,-43.451297,6.87,-0.155
31566,6.623345,6.135382,6.05,0.018
31570,6.624247,24.590851,6.44,0.101
31576,6.625562,-8.235617,7.22,-0.007
31580,6.626084,12.180556,6.84,0.725
31581,6.626723,-55.343737,6.88,0.965
31582,6.626915,10.853293,6.39,1.351
31585,6.627332,56.857531,5.87,0.006
31586,6.627373,-70.603746,7.34,0.518
31587,6.627436,22.716398,7.37,1.457
31592,6.627868,2.704158,6.17,1.08
31593,6.627953,55.359248,7.38,0.158
31594,6.627998,-12.985116,6.11,0.994
31596,6.6282,61.481233,5.94,0.899
31601,6.628528,16.399252,1.93,0.001
31605,6.629353,-43.195934,3.17,-0.103
31608,6.629891,-32.339735,5.25,1.177
31611,6.630775,0.527083,7.13,0.069
31613,6.630898,-8.781732,7.41,1.073
31616,6.631241,23.60445,6.65,0.875
31617,6.631307,4.95667,6.14,0.091
31618,6.631402,2.269419,7.28,0.0
31620,6.631506,-18.237478,4.42,1.137
31623,6.631984,73.695636,6.26,0.396
31631,6.633443,-61.533387,6.15,0.624
31636,6.634684,30.889662,7.34,0.117
31640,6.635259,59.449475,7.46,0.946
31644,6.636625,7.14823,7.43,0.114
31650,6.638584,24.45042,6.75,0.276
31651,6.638885,57.191713,6.73,0.931
31653,6.639016,-2.543897,6.14,1.47
31656,6.639697,-23.580321,6.48,0.664
31657,6.639725,28.984354,5.76,-0.001
31658,6.639729,-52.932062,6.74,1.561
31662,6.64043,-66.085605,7.15,1.09
31669,6.641288,4.607186,7.14,0.109
31678,6.643174,-16.873547,6.01,0.042
31683,6.64344,61.477721,6.96,0.286
31685,6.643787,-48.220183,5.05,0.997
31686,6.643941,1.613518,6.23,0.086
31688,6.644019,-60.183029,7.06,-0.09
31691,6.644317,39.390854,5.7,1.367
31692,6.644342,-37.995993,7.15,-0.1
31696,6.644654,41.581493,6.87,0.021
31705,6.646004,-16.260862,7.1,0.021
31707,6.646646,6.901884,6.94,0.003
31709,6.646995,39.902559,5.34,-0.075
31710,6.647057,4.700609,6.56,-0.069
31716,6.647961,33.018038,7.12,0.374
31727,6.649684,41.494762,7.48,1.637
31731,6.650996,-18.185828,7.13,1.648
31733,6.651472,22.030881,6.09,1.027
31746,6.654644,-14.145764,4.82,1.459
31751,6.655507,42.488877,4.8,1.236
31760,6.657436,-43.427291,7.18,1.532
31769,6.658745,24.600162,6.43,0.523
31771,6.6592,28.263134,6.02,-0.087
31778,6.660062,-23.695662,6.05,-0.031
31779,6.660379,-52.832476,7.19,1.492
31787,6.66185,-30.470491,5.7,1.134
31788,6.662034,-53.451367,7.34,0.174
31789,6.662105,58.095026,6.96,0.3
31791,6.662925,-1.38014,6.92,1.255
31792,6.663004,-43.402898,7.4,-0.136
31793,6.663255,12.982768,5.99,0.063
31803,6.665808,-38.158997,6.59,1.175
31806,6.666078,44.014114,6.35,1.222
31813,6.667247,19.657769,7.28,1.19
31814,6.667474,-80.813593,5.61,0.214
31817,6.667831,-17.29365,7.47,0.493
31820,6.668155,23.67376,7.43,0.402
31833,6.670251,44.332852,6.75,1.029
31838,6.671046,-4.461325,7.23,1.547
31839,6.671279,79.599515,6.74,0.066
31842,6.671907,-6.346275,6.91,1.607
31845,6.672579,40.969697,6.82,0.471
31851,6.673645,-21.390056,7.46,0.244
31857,6.674679,77.995782,5.75,1.488
31861,6.675383,61.922525,6.58,0.156
31862,6.675541,6.371251,6.51,-0.139
31863,6.675624,71.748786,5.88,1.223
31866,6.676273,-28.265622,7.19,0.93
31873,6.678471,40.168545,7.17,0.626
31878,6.679822,56.883797,7.41,0.051
31879,6.679848,-47.621523,6.66,-0.143
31883,6.680408,-47.674696,6.71,1.601
31893,6.682585,-12.182259,6.92,0.046
31894,6.68266,-71.775192,6.5,1.11
31895,6.682961,9.895754,4.66,-0.233
31896,6.683191,56.099288,7.18,1.001
31897,6.683224,64.986901,7.38,0.978
31902,6.683848,-7.572626,6.84,1.541
31904,6.684239,20.645484,7.4,0.957
31906,6.684524,53.398483,7.5,0.528
31909,6.684845,0.495323,5.79,-0.094
31910,6.685501,-30.6456,7.23,-0.055
31912,6.68595,39.234487,7.25,1.06
31913,6.685949,8.984724,6.53,0.645
31917,6.686379,-34.510726,7.33,1.476
31922,6.68727,-40.349847,6.16,-0.146
31927,6.688117,11.003197,6.19,1.675
31929,6.688476,29.713602,7.05,1.207
31934,6.689138,28.196638,6.45,1.09
31935,6.689428,16.39765,6.28,-0.016
31937,6.689561,-7.168707,6.96,-0.115
31942,6.690519,0.957267,7.43,0.007
31949,6.691618,6.110825,7.0,0.221
31952,6.691894,-20.31762,6.88,0.969
31955,6.693822,35.931928,6.48,0.509
31970,6.697395,14.216683,6.8,0.051
31977,6.698524,2.58176,7.14,1.207
31979,6.698996,-9.167537,5.21,1.525
31980,6.699217,-20.249746,6.85,0.901
31982,6.699786,6.345425,6.36,-0.084
31983,6.699916,-16.00721,6.94,-0.027
31987,6.701303,3.248303,7.05,0.116
31990,6.701446,-15.215253,6.97,0.563
31994,6.702031,-6.114274,7.04,-0.142
32001,6.703321,25.468529,7.35,1.619
32006,6.704551,-38.398791,6.28,0.346
32009,6.704761,7.397825,6.86,1.63
32019,6.706757,17.645303,5.2,0.063
32021,6.707101,-67.843099,6.72,-0.039
32028,6.707659,-23.232582,7.07,-0.126
32032,6.708143,66.197769,7.07,0.578
32035,6.70912,29.375241,7.46,-0.011
32036,6.709168,59.697451,7.41,1.598
32040,6.709553,38.892034,7.04,0.359
32041,6.709561,-41.815333,7.45,1.107
32048,6.710438,-3.835742,7.28,0.052
32050,6.711179,47.735542,7.29,0.498
32055,6.712054,-32.712755,6.76,0.281
32058,6.712508,32.558867,6.74,1.47
32059,6.712791,-22.44859,6.26,0.321
32061,6.713184,-4.14088,6.57,0.501
32063,6.713567,-50.451788,7.02,-0.14
32066,6.714442,56.69308,7.34,0.237
32086,6.717296,-13.698118,7.14,0.053
32088,6.718051,44.52445,5.04,1.479
32090,6.718347,-29.23733,7.28,-0.004
32092,6.718504,3.033801,6.18,1.366
32100,6.719417,-28.352775,7.29,0.047
32103,6.720319,-0.021283,7.49,1.029
32105,6.720483,37.147375,6.21,1.026
32108,6.720652,-21.86238,7.27,-0.145
32119,6.722057,49.403707,7.46,1.053
32123,6.723154,-39.193118,6.3,0.258
32127,6.724136,5.848797,7.16,0.999
32137,6.726872,-73.118208,6.36,0.96
32138,6.726989,-37.773772,7.32,1.034
32141,6.727402,3.932528,5.88,-0.046
32153,6.72977,18.655901,7.48,0.951
32158,6.731537,-25.534951,6.7,0.933
32159,6.731572,-27.591416,7.46,0.043
32161,6.732202,25.131124,3.06,1.377
32164,6.733137,13.228017,4.49,1.167
32167,6.734782,62.962987,6.61,1.4
32172,6.736056,-54.730726,6.68,-0.076
32176,6.736527,53.295939,6.28,1.089
32179,6.736597,36.994001,7.49,0.315
32182,6.736812,36.109258,6.37,0.065
32184,6.736888,-54.695507,6.47,-0.119
32190,6.738162,40.622946,6.84,1.59
32200,6.740184,56.933021,6.9,1.658
32203,6.74039,3.141571,6.81,0.789
32205,6.740782,5.206098,7.24,1.035
32207,6.741241,-31.070523,5.23,-0.127
32208,6.741336,76.585865,7.15,0.915
32210,6.741685,20.693012,7.05,0.007
32211,6.741752,82.115332,6.61,0.182
32224,6.745615,-61.224229,6.95,1.427
32225,6.745651,-19.052978,7.32,-0.076
32226,6.745961,28.970932,5.42,1.445
32230,6.746277,44.505503,6.64,1.224
32234,6.74748,-18.570491,7.07,0.249
32235,6.747675,59.44928,7.07,0.387
32237,6.747765,-27.341666,6.43,0.55
32244,6.748588,20.860653,7.2,0.562
32247,6.748796,-70.433758,6.1,1.335
32248,6.748986,22.837382,6.76,0.197
32254,6.75071,-30.586404,6.53,-0.111
32259,6.751861,-1.020991,7.45,-0.075
32263,6.752481,-16.716116,-1.44,0.009
32264,6.752702,39.368138,6.93,0.351
32266,6.752781,-18.268312,6.9,0.989
32267,6.752782,30.825935,7.27,0.312
32268,6.752913,-47.222718,7.22,-0.157
32269,6.753114,-0.043178,7.02,0.208
32270,6.753707,-46.853343,7.49,-0.138
32272,6.754013,53.086063,7.04,1.591
32273,6.75405,13.335932,7.28,0.312
32276,6.754824,12.895591,3.35,0.443
32280,6.756378,-31.793661,5.92,0.491
32281,6.75647,23.64623,7.16,1.299
32282,6.75649,-23.462432,6.04,1.205
32283,6.756529,24.67247,6.95,1.65
32288,6.757022,-65.044239,7.18,1.635
32289,6.757237,-52.200924,6.56,1.075
32290,6.757371,9.765734,6.65,0.333
32296,6.75804,44.233387,7.47,0.614
32299,6.758664,-30.94898,5.62,-0.138
32301,6.759192,4.59412,7.04,0.044
32303,6.759749,27.673246,6.7,1.339
32307,6.761948,-20.852662,7.44,1.271
32311,6.763882,2.499276,7.22,-0.063
32312,6.763904,-0.716459,6.78,-0.025
32316,6.764922,-52.409691,5.81,1.551
32318,6.765055,12.693561,6.47,0.344
32320,6.765961,-20.775043,6.91,1.508
32321,6.766042,-7.33895,7.13,0.042
32324,6.766417,38.970204,7.29,-0.033
32325,6.766499,-14.796127,5.3,0.075
32332,6.767561,-39.540257,6.62,-0.125
32340,6.768669,-20.754316,7.25,0.568
32345,6.769547,23.371225,6.51,0.839
32347,6.769808,42.265555,6.88,1.597
32348,6.770042,-37.775325,6.19,-0.123
32349,6.770401,-83.991532,7.46,0.46
32351,6.770452,-34.242831,7.05,0.137
32352,6.770595,59.44167,4.86,0.084
32353,6.77067,79.564811,5.44,0.525
32358,6.771224,-29.56109,6.91,0.882
32363,6.77242,50.380405,7.31,0.009
32365,6.772527,18.837692,7.07,-0.06
32369,6.773841,-19.877909,6.75,0.965
32375,6.775497,-8.918627,7.2,-0.008
32377,6.775671,8.587153,5.92,-0.173
32378,6.775792,9.204206,7.31,1.504
32380,6.775835,-14.523708,6.69,0.077
32388,6.777505,-10.10736,5.66,-0.048
32389,6.777981,8.363138,7.04,0.375
32391,6.778242,-54.695028,6.45,0.858
32394,6.778983,43.577427,5.24,0.575
32395,6.779066,-47.804461,6.95,1.4
32402,6.780371,16.772457,6.83,0.408
32403,6.780417,57.169176,5.34,0.964
32406,6.780859,-14.425971,5.28,-0.024
32408,6.7813,-51.265667,5.39,1.33
32414,6.782923,-87.024964,6.46,0.429
32417,6.783659,80.242257,7.32,1.201
32418,6.783745,-21.015402,6.07,-0.159
32437,6.786972,22.194474,7.0,1.15
32445,6.78853,-55.539988,5.6,1.549
32446,6.788683,18.322787,7.31,0.097
32447,6.788842,8.037254,4.77,1.396
32451,6.789278,-37.929698,5.27,-0.078
32452,6.78966,-48.563572,6.84,0.3
32453,6.789849,18.193452,6.35,0.066
32463,6.791343,-76.851473,7.0,0.869
32471,6.793421,-17.508555,7.05,-0.029
32472,6.793673,-8.998503,5.08,1.795
32476,6.794327,48.789476,5.22,1.131
32478,6.794441,-81.065658,7.25,1.424
32485,6.796532,21.691541,6.81,1.63
32486,6.796543,0.340189,7.0,0.16
32492,6.79768,2.412159,4.48,1.099
32521,6.803194,-61.941391,3.24,0.225
32522,6.803195,0.304973,7.39,0.56
32523,6.803407,55.704195,5.54,0.65
32524,6.80439,-57.655829,7.31,1.093
32529,6.805056,-43.800784,7.41,0.159
32531,6.805296,-1.318922,5.75,0.292
32536,6.805988,-7.754604,6.9,-0.101
32537,6.806035,41.302322,7.28,1.336
32545,6.806661,6.213018,7.24,1.216
32551,6.80761,-12.840617,7.03,-0.09
32557,6.809932,-4.075906,7.02,0.553
32560,6.810353,-28.215417,7.38,-0.026
32571,6.811978,-43.801487,7.36,-0.115
32573,6.812226,8.866247,6.92,0.899
32581,6.813676,-34.936799,6.91,-0.021
32584,6.81405,-29.743668,6.83,1.518
32586,6.814343,-14.389199,7.49,1.334
32591,6.816038,-15.144726,5.39,-0.096
32596,6.817682,1.002065,6.16,-0.134
32599,6.818523,-26.063488,7.23,1.12
32602,6.819051,23.201929,6.8,0.013
32603,6.819498,27.190373,6.66,0.139
32605,6.820425,-46.709567,7.36,0.001
32607,6.820927,22.310806,7.32,0.038
32609,6.821075,-12.66792,7.24,0.089
32611,6.821201,-28.97355,6.99,0.254
32612,6.821225,-2.272038,5.75,-0.098
32616,6.822596,43.759112,7.3,0.546
32622,6.824085,-28.652174,7.43,0.966
32627,6.824847,3.691718,7.18,1.353
32629,6.82544,-45.566884,7.11,-0.031
32630,6.825501,-32.5422,6.85,-0.082
32632,6.825997,-41.429017,7.01,0.537
32637,6.826597,-7.412354,7.14,1.401
32639,6.826741,13.190512,7.42,1.314
32641,6.827235,-24.143486,7.14,0.066
32653,6.828143,32.606756,5.72,1.298
32656,6.828679,25.484369,6.8,1.561
32657,6.828889,-24.076066,6.31,0.054
32658,6.828969,-1.339931,7.33,-0.089
32659,6.828968,37.512748,6.49,1.553
32667,6.83051,16.202888,5.87,-0.136
32672,6.830683,-32.508478,3.5,-0.116
32675,6.830921,-53.622449,4.41,0.899
32679,6.831838,-46.61456,5.14,0.46
32682,6.832266,-50.61456,2.94,1.207
32685,6.832695,-45.450405,6.54,1.501
32688,6.833606,46.184732,7.15,1.29
32689,6.833614,-60.249146,6.11,0.457
32690,6.833939,12.058125,6.85,1.807
32693,6.834033,-66.293415,6.99,0.879
32695,6.834961,6.256313,7.43,-0.077
32696,6.834992,-27.333968,7.05,-0.183
32700,6.83558,-12.584752,7.2,-0.131
32702,6.836338,-33.885726,7.41,-0.043
32703,6.836393,16.453737,7.05,0.824
32704,6.836435,-39.055137,7.24,0.906
32707,6.836758,5.673501,6.77,0.321
32708,6.836785,35.068454,7.16,1.011
32715,6.837966,-17.29198,6.62,0.03
32723,6.83938,-17.084555,5.77,1.435
32724,6.839819,-31.706057,5.74,0.094
32727,6.840356,-69.986245,6.8,0.997
32728,6.840416,13.413177,5.68,1.329
32741,6.8436,-25.778394,6.32,-0.183
32744,6.844061,-31.276333,7.16,0.884
32752,6.845084,-8.040996,6.31,0.011
32753,6.84535,-4.266216,6.87,-0.085
32758,6.846097,41.78123,4.99,1.256
32765,6.847176,-0.540882,5.78,0.396
32769,6.847876,-34.367318,4.99,1.379
32770,6.847963,-20.910376,7.16,-0.168
32778,6.849191,67.571934,5.14,-0.152
32786,6.849863,5.842307,6.97,0.506
32788,6.850119,25.76036,6.98,0.6
32797,6.85197,-47.326047,7.3,1.15
32800,6.852299,-19.013547,7.03,0.208
32807,6.853351,-10.085171,7.12,1.503
32810,6.854137,15.076505,7.29,1.557
32815,6.855147,-3.513774,7.23,-0.062
32824,6.857218,-40.550286,7.45,-0.05
32826,6.857495,-70.963411,5.41,-0.11
32831,6.859048,-48.292754,6.42,1.207
32834,6.859179,21.761148,5.28,-0.02
32836,6.859277,-6.966512,6.58,0.03
32839,6.859944,9.440081,6.84,1.363
32840,6.860081,2.650991,7.29,0.49
32844,6.860938,3.041991,6.37,0.052
32849,6.861449,-2.402709,6.64,1.38
32851,6.861785,-36.23027,5.94,0.183
32860,6.862709,5.084407,6.91,0.008
32861,6.863133,86.684341,6.59,1.177
32862,6.863284,46.499949,7.41,1.05
32870,6.864395,-2.176034,6.86,0.52
32873,6.864988,6.606807,7.44,1.035
32877,6.866166,25.662996,6.75,0.162
32881,6.866664,23.601718,5.68,1.467
32883,6.867231,-33.91556,7.21,0.614
32884,6.867329,-11.204502,7.41,0.721
32892,6.87004,-5.645398,7.28,-0.06
32897,6.871681,-5.173713,6.58,1.071
32903,6.873017,-5.316277,6.3,0.977
32915,6.876754,39.928944,7.05,1.234
32916,6.876873,-70.51014,7.14,1.352
32918,6.877501,7.822224,7.47,-0.022
32919,6.877674,-42.504418,6.52,0.416
32920,6.877974,-21.184275,7.46,-0.113
32922,6.87811,-26.116605,7.02,1.552
32926,6.879287,-59.341195,6.41,0.181
32927,6.879442,-16.212237,7.14,-0.099
32929,6.879729,-54.090335,6.56,1.082
32931,6.879761,-43.975594,6.47,-0.101
32932,6.879816,33.961254,3.6,0.102
32937,6.880408,8.380373,5.75,0.27
32942,6.881858,-12.154526,7.13,0.257
32949,6.88314,2.743489,7.09,1.113
32951,6.883236,-42.62757,7.23,0.519
32953,6.883417,-26.957632,6.33,1.408
32954,6.883725,38.869157,6.1,0.406
32957,6.884316,35.787995,6.03,1.455
32961,6.884738,59.448543,5.34,0.675
32966,6.885042,25.311489,7.41,0.326
32969,6.885438,44.839941,6.24,0.239
32978,6.887054,38.438013,6.32,0.516
32981,6.887265,10.590527,7.39,-0.084
32990,6.88856,-19.032763,5.65,0.279
32992,6.8894,-18.932844,6.13,0.156
32994,6.889468,-24.684411,6.52,0.091
32995,6.889556,10.99665,6.3,0.962
32998,6.890604,51.518028,6.95,0.438
33005,6.892474,-20.224254,4.82,-0.212
33007,6.892756,-28.539794,6.05,0.708
33017,6.895068,68.888309,5.11,-0.114
33022,6.895787,-9.515469,7.05,0.566
33025,6.896574,-11.263594,7.24,1.227
33039,6.898737,-24.538756,6.23,0.016
33046,6.899187,38.505018,6.46,-0.044
33052,6.900633,-50.6116,6.24,0.988
33060,6.901682,6.687726,7.09,0.979
33063,6.902106,32.511373,6.95,0.002
33065,6.902209,-24.184211,3.89,1.74
33067,6.902386,-5.852188,6.39,0.174
33073,6.903167,-12.038628,4.08,1.418
33078,6.903623,-23.928336,6.65,-0.056
33083,6.904112,-34.222864,7.33,-0.022
33088,6.905217,-6.389249,7.29,-0.094
33090,6.905584,-31.801621,6.86,-0.11
33092,6.905922,21.161327,6.51,1.4
33097,6.906851,-1.126996,5.44,0.167
33102,6.907412,-42.365571,6.32,2.287
33109,6.909062,50.044882,7.35,0.051
33115,6.910732,13.177827,4.73,0.321
33118,6.911049,15.837945,6.57,0.921
33119,6.911146,6.724075,7.22,0.181
33123,6.911679,-1.756486,6.2,0.487
33125,6.911896,24.245559,6.84,0.582
33130,6.912769,48.905087,6.99,0.147
33131,6.912971,42.947862,7.41,0.183
33145,6.914768,-14.862719,7.5,0.561
33152,6.915765,21.571374,6.98,-0.023
33156,6.916366,-2.803588,6.03,1.102
33161,6.917427,-20.404876,5.8,0.048
33167,6.918661,-38.556456,7.45,1.0
33170,6.919088,-2.481251,7.33,1.061
33176,6.920005,-15.703484,7.32,1.496
33182,6.920738,43.910031,6.16,0.314
33183,6.920763,-29.038472,7.02,0.518
33184,6.920888,45.826408,6.31,0.945
33186,6.921076,-70.489076,7.07,-0.028
33190,6.921853,25.375697,5.74,0.573
33204,6.925536,37.915353,6.73,0.937
33207,6.925803,-22.037452,6.78,-0.174
33210,6.926282,8.324285,6.28,0.037
33211,6.926797,-33.806838,6.99,1.148
33215,6.927064,-20.136497,4.66,0.374
33219,6.928042,-68.505714,6.86,1.134
33229,6.929702,-22.941439,5.29,-0.163
33236,6.931381,-25.518066,7.18,0.439
33237,6.93145,-56.942412,7.39,0.585
33242,6.931736,-1.585366,7.34,0.234
33243,6.931881,-31.790179,6.36,-0.155
33244,6.932277,27.285863,7.21,-0.071
33258,6.935179,-14.04343,5.0,1.182
33260,6.935618,-17.054242,4.36,-0.063
33265,6.936714,12.580484,7.36,1.012
33266,6.937125,8.745355,7.03,1.199
33270,6.937775,-48.721144,4.94,1.668
33271,6.937924,17.737135,6.75,1.064
33285,6.940509,9.956578,5.9,-0.085
33290,6.942238,46.273998,5.85,-0.079
33292,6.942575,0.106306,7.47,1.034
33294,6.942826,-22.644869,7.35,1.285
33295,6.942829,1.162084,7.41,0.69
33297,6.942911,-79.420193,5.45,0.041
33298,6.943061,-8.333734,6.93,0.24
33307,6.946028,-35.341334,6.27,1.278
33309,6.946218,-51.016043,7.24,1.156
33312,6.946824,20.96717,7.43,-0.113
33318,6.947671,-3.692387,7.13,0.418
33328,6.94891,46.705352,5.88,1.093
33332,6.949939,24.642796,6.83,0.947
33333,6.950026,-8.179295,6.31,0.641
33334,6.950145,33.681039,5.91,0.878
33336,6.950482,-19.439002,6.64,0.473
33339,6.950881,-17.098564,6.92,1.363
33349,6.952606,-10.824462,6.9,0.281
33357,6.953648,57.563287,6.03,1.495
33360,6.954102,-22.202864,6.64,-0.187
33362,6.954612,58.422759,4.35,0.85
33364,6.954886,-35.507153,6.23,0.465
33366,6.95514,37.394723,6.48,1.673
33377,6.956673,-56.101304,7.34,0.956
33378,6.957108,11.907554,6.26,0.349
33385,6.957735,43.229305,7.47,1.221
33386,6.957891,-55.667751,7.37,-0.08
33387,6.958065,2.887989,7.49,0.265
33388,6.958716,-43.788574,7.3,-0.053
33389,6.958862,-16.889513,7.24,0.193
33390,6.959239,19.728913,7.42,0.254
33391,6.95942,-24.630841,5.45,0.39
33392,6.959645,-23.15787,7.34,0.653
33394,6.959937,-35.466488,7.27,1.313
33398,6.960309,45.094094,4.9,0.027
33405,6.961842,-27.537505,6.22,-0.147
33406,6.961917,17.902009,7.16,-0.134
33408,6.962624,-52.648466,6.91,0.477
33420,6.965005,41.705456,6.84,1.016
33423,6.965821,-49.146737,7.38,-0.055
33426,6.966059,2.292209,7.47,0.296
33427,6.96639,-10.78593,6.7,1.172
33430,6.966857,-46.095851,6.83,-0.062
33431,6.966862,63.040598,7.49,0.194
33442,6.968497,14.228691,7.3,-0.112
33443,6.968644,-9.027282,7.03,1.505
33444,6.968765,-27.164381,6.36,-0.186
33446,6.96898,-30.746536,7.13,0.869
33447,6.969036,-10.315711,6.58,1.386
33450,6.96993,22.475887,6.94,0.62
33453,6.970403,14.249212,7.36,0.161
33458,6.971534,3.895791,7.05,1.34
33463,6.972636,6.167097,7.35,2.736
33469,6.973402,-16.054604,7.14,-0.078
33471,6.973638,-34.111708,5.07,-0.154
33481,6.974489,-3.023714,7.2,-0.088
33485,6.975524,19.221953,7.32,1.33
33487,6.9766,-23.880843,6.73,0.031
33488,6.976639,-25.414157,5.59,-0.162
33490,6.976772,-56.394849,6.46,0.389
33491,6.976869,-7.185822,7.12,0.814
33492,6.977097,-28.972084,1.5,-0.211
33497,6.977476,7.6223,6.25,0.105
33501,6.977715,-55.729122,6.26,1.16
33503,6.978259,-45.767593,6.23,-0.006
33504,6.978805,-30.998037,6.41,-0.137
33508,6.979839,26.081079,6.2,0.52
33516,6.982507,3.602355,5.96,1.056
33522,6.983328,-47.023345,7.28,-0.012
33523,6.98345,-32.722253,6.76,0.83
33524,6.983498,-26.474425,7.17,-0.175
33527,6.984126,38.052317,6.02,1.218
33535,6.985363,-60.842032,6.96,1.513
33556,6.988925,42.314756,6.68,0.121
33557,6.988937,7.316967,6.34,-0.106
33563,6.991092,25.914171,6.4,-0.111
33570,6.992152,0.916766,7.5,0.801
33579,6.994237,-21.602884,6.26,-0.164
33581,6.994581,48.622237,7.41,1.148
33582,6.99487,-33.47572,6.62,0.203
33585,6.995678,52.57243,6.66,1.39
33586,6.995708,-28.399717,7.23,-0.172
33588,6.995933,-83.752443,7.42,1.04
33595,6.997378,-67.916443,5.18,1.396
33596,6.997448,-41.00161,7.02,1.183
33597,6.99783,11.802015,7.37,1.325
33598,6.997896,-15.021712,7.39,0.404
33603,6.999933,-61.336182,6.81,0.786
33605,7.000766,-30.078322,7.09,1.488
33607,7.001081,76.977408,4.55,1.365
33614,7.00195,29.772125,7.18,1.53
33616,7.002301,-20.158425,6.32,-0.134
33618,7.002714,-31.141689,6.62,0.438
33625,7.004109,26.878388,7.47,0.94
33626,7.004174,-19.801269,6.9,1.029
33628,7.004396,16.078998,5.73,1.641
33631,7.005022,15.535262,6.86,-0.129
33632,7.00501,-5.367162,6.29,0.572
33634,7.005379,-22.11906,6.53,-0.173
33635,7.005811,67.330605,6.53,0.909
33636,7.005855,-5.826656,7.21,-0.035
33637,7.006226,-2.432082,7.2,1.132
33641,7.006561,-49.135056,6.56,0.882
33642,7.006599,-8.406821,5.95,-0.075
33643,7.006625,15.288078,6.69,1.304
33644,7.006941,1.931516,6.76,-0.133
33647,7.0078,-22.645039,7.27,1.55
33656,7.009748,-20.640307,6.71,0.289
33661,7.010309,12.723395,7.39,0.199
33663,7.010723,-15.398699,7.06,1.577
33665,7.010866,16.959177,7.11,-0.054
33667,7.010927,-9.202967,6.49,0.142
33670,7.011229,23.440181,7.17,-0.09
33671,7.011509,-20.675493,7.29,1.244
33673,7.011809,-28.489574,6.28,0.449
33683,7.013208,-25.643805,7.35,-0.116
33687,7.013818,-33.46553,6.39,1.052
